,condition,start_distance,approach_speed,acceleration_time,height,trial_started,trial_ended,response
104,rattle_mod,8.0,1,1,0.6,1536827641135,1536827650115,1.11895751953125
105,rattle_const,5.65685424949,1,1,0.6,1536827650249,1536827656862,1.10320436954498
106,rattle_mod,2.82842712475,1,1,0.6,1536827656992,1536827660781,1.12856733798981
107,rattle_mod,5.65685424949,1,1,0.6,1536827660915,1536827667437,1.20208132266998
108,rattle_mod,2.0,1,1,0.6,1536827667568,1536827670449,1.25982654094696
109,rattle_mod,2.0,1,1,0.6,1536827670582,1536827673582,1.0758056640625
110,rattle_const,1.4142135623700003,1,1,0.6,1536827673715,1536827676500,0.750456213951111
111,rattle_const,2.82842712475,1,1,0.6,1536827676635,1536827680835,0.708554089069366
112,rattle_mod,5.65685424949,1,1,0.6,1536827680973,1536827687287,1.41652846336365
113,rattle_mod,2.82842712475,1,1,0.6,1536827687422,1536827691258,1.2724580764770501
114,rattle_const,2.82842712475,1,1,0.6,1536827691392,1536827695553,0.806484997272491
115,rattle_const,4.0,1,1,0.6,1536827695685,1536827701090,0.6774596571922299
116,rattle_const,1.4142135623700003,1,1,0.6,1536827701220,1536827704075,0.617155432701111
117,rattle_const,2.82842712475,1,1,0.6,1536827704203,1536827708622,0.481991618871689
118,rattle_mod,4.0,1,1,0.6,1536827708749,1536827713741,1.06484985351563
119,rattle_mod,2.0,1,1,0.6,1536827713874,1536827717178,0.736480712890625
120,rattle_const,2.0,1,1,0.6,1536827717322,1536827721100,0.347137480974197
121,rattle_const,8.0,1,1,0.6,1536827721228,1536827730393,0.896270871162415
122,rattle_const,1.4142135623700003,1,1,0.6,1536827730532,1536827733595,0.494017034769058
123,rattle_mod,5.65685424949,1,1,0.6,1536827733721,1536827740473,0.961907923221588
124,rattle_const,5.65685424949,1,1,0.6,1536827740621,1536827747394,0.9399049878120419
125,rattle_mod,5.65685424949,1,1,0.6,1536827747537,1536827754167,1.07943117618561
126,rattle_const,1.4142135623700003,1,1,0.6,1536827754319,1536827756981,0.814726233482361
127,rattle_mod,2.0,1,1,0.6,1536827757123,1536827760634,0.5401611328125
128,rattle_const,5.65685424949,1,1,0.6,1536827760782,1536827767713,0.7982727289199829
129,rattle_const,4.0,1,1,0.6,1536827767840,1536827773218,0.68188488483429
130,rattle_mod,2.0,1,1,0.6,1536827773354,1536827776620,0.8345947861671451
131,rattle_mod,4.0,1,1,0.6,1536827776752,1536827781887,0.9545899033546451
132,rattle_const,4.0,1,1,0.6,1536827782021,1536827787301,0.7965088486671451
133,rattle_const,2.82842712475,1,1,0.6,1536827787429,1536827791739,0.5719574093818659
134,rattle_const,4.0,1,1,0.6,1536827791872,1536827797074,0.90081787109375
135,rattle_mod,8.0,1,1,0.6,1536827797203,1536827803675,3.59716796875
136,rattle_const,2.82842712475,1,1,0.6,1536827803809,1536827808461,0.244564846158028
137,rattle_mod,1.4142135623700003,1,1,0.6,1536827808595,1536827811875,0.589018225669861
138,rattle_const,8.0,1,1,0.6,1536827812010,1536827821037,1.0347900390625
139,rattle_const,1.4142135623700003,1,1,0.6,1536827821185,1536827824101,0.537382483482361
140,rattle_const,2.0,1,1,0.6,1536827824234,1536827827942,0.355712890625
141,rattle_mod,4.0,1,1,0.6,1536827828074,1536827833338,0.895202815532684
142,rattle_mod,5.65685424949,1,1,0.6,1536828466427,1536828473380,0.8349853754043579
143,rattle_const,4.0,1,1,0.6,1536827949952,1536827955756,0.515800476074219
144,rattle_mod,1.4142135623700003,1,1,0.6,1536827955883,1536827959033,0.652449011802673
145,rattle_mod,5.65685424949,1,1,0.6,1536827959162,1536827965983,0.896417319774628
146,rattle_mod,1.4142135623700003,1,1,0.6,1536827966122,1536827968716,0.8964294195175171
147,rattle_const,5.65685424949,1,1,0.6,1536827968862,1536827975877,0.758233726024628
148,rattle_const,4.0,1,1,0.6,1536827976000,1536827981385,0.7138519287109379
149,rattle_mod,2.82842712475,1,1,0.6,1536827981508,1536827985503,0.890995860099792
150,rattle_const,4.0,1,1,0.6,1536827985625,1536827990892,0.8002701401710509
